Airframe: Cessna_CitationX
Kp: 0.2
Ki: 0
Kd: 0.185
tau: 0.02
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.2
holdSpeed: 240
T: 0.02
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
39.1853;2.7829;237.217;0.6077;240;0.05;0.00112071
39.3042;2.78241;237.218;0.6055;240;0.05;-0.000982079
39.4148;2.77969;237.22;0.602482;240;0.05;-0.00345624
39.52;2.77544;237.225;0.600313;240;0.05;-0.00477405
39.6252;2.76958;237.23;0.597757;240;0.05;-0.00615865
39.7324;2.76196;237.238;0.594588;240;0.05;-0.00780441
39.8386;2.75282;237.247;0.591082;240;0.05;-0.00948262
39.9441;2.74214;237.258;0.588597;240;0.05;-0.00983161
40.0544;2.72942;237.271;0.584796;240;0.05;-0.0110875
40.1616;2.71585;237.284;0.574511;240;0.05;-0.018659
40.2693;2.70074;237.299;0.578519;240;0.05;-0.0116302
40.3774;2.68417;237.316;0.574562;240;0.05;-0.0122729
40.4966;2.66473;237.335;0.567449;240;0.05;-0.015498
40.5999;2.6468;237.353;0.562105;240;0.05;-0.0172556
40.7085;2.62701;237.373;0.549812;240;0.05;-0.0255908
40.8262;2.60445;237.396;0.544068;240;0.05;-0.026821
40.9373;2.58237;237.418;0.547784;240;0.05;-0.0186897
41.051;2.55904;237.441;0.541706;240;0.05;-0.0201014
41.1565;2.53679;237.463;0.536586;240;0.05;-0.0207721
41.27;2.51234;237.488;0.53634;240;0.05;-0.0161293
41.3755;2.48929;237.511;0.526179;240;0.05;-0.0216787
41.4814;2.46597;237.534;0.522196;240;0.05;-0.0209989
41.5864;2.44258;237.557;0.516111;240;0.05;-0.0224053
41.6953;2.41838;237.582;0.512117;240;0.05;-0.0215589
41.8022;2.39453;237.605;0.507262;240;0.05;-0.0216439
41.9114;2.37042;237.63;0.503065;240;0.05;-0.0210196
42.0261;2.34525;237.655;0.48819;240;0.05;-0.0308593
42.1548;2.31769;237.682;0.482554;240;0.05;-0.030984
42.2737;2.29268;237.707;0.492317;240;0.05;-0.0162188
42.3828;2.2704;237.73;0.476357;240;0.05;-0.0277227
42.5105;2.24513;237.755;0.470849;240;0.05;-0.0281771
42.6111;2.22598;237.774;0.477995;240;0.05;-0.017202
42.7219;2.20572;237.794;0.474165;240;0.05;-0.0169783
