Airframe: Cessna_CitationX
Kp: 0.25
Ki: 0.05
Kd: 0.1
tau: 0.008
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.7
holdSpeed: 240
T: 0.05
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
34.3978;-0.673157;240.673;0.362178;240;0.537533;-0.00706609
34.5022;-0.672714;240.673;0.365244;240;0.534021;-0.000597734
34.6064;-0.67012;240.67;0.368988;240;0.530522;0.00599582
34.7158;-0.665283;240.665;0.373178;240;0.52687;0.0126284
34.8245;-0.658218;240.658;0.378174;240;0.523273;0.0194559
34.9406;-0.648483;240.648;0.384397;240;0.51948;0.0270383
35.0546;-0.636459;240.636;0.391344;240;0.515814;0.0346444
35.1679;-0.622452;240.622;0.397927;240;0.512248;0.0412918
35.2781;-0.606934;240.607;0.403705;240;0.50886;0.0465791
35.3892;-0.589432;240.589;0.410725;240;0.505539;0.0525447
35.499;-0.570374;240.57;0.417414;240;0.502354;0.0576528
35.6022;-0.551056;240.551;0.421377;240;0.49946;0.0596806
35.7092;-0.529541;240.53;0.429574;240;0.496569;0.0653902
35.8151;-0.506882;240.507;0.436892;240;0.493825;0.0697866
35.9292;-0.481094;240.481;0.448158;240;0.491006;0.0774254
36.0352;-0.456161;240.456;0.452299;240;0.488523;0.0778164
36.1393;-0.430603;240.431;0.457577;240;0.486214;0.0790133
36.243;-0.404419;240.404;0.463985;240;0.484049;0.0810404
36.355;-0.375137;240.375;0.475619;240;0.481865;0.0875384
36.4614;-0.346786;240.347;0.481739;240;0.479945;0.0884912
36.5712;-0.317017;240.317;0.491119;240;0.478124;0.0922492
36.6835;-0.286209;240.286;0.500264;240;0.47643;0.095386
36.7917;-0.25618;240.256;0.505333;240;0.474962;0.0944155
36.8963;-0.227051;240.227;0.508738;240;0.473699;0.0918017
37.0003;-0.198135;240.198;0.513574;240;0.472593;0.0905142
37.1054;-0.16893;240.169;0.520722;240;0.471629;0.0913261
37.21;-0.140121;240.14;0.526515;240;0.470821;0.0907244
37.3145;-0.111603;240.112;0.531826;240;0.470164;0.0895628
37.4203;-0.083313;240.083;0.536445;240;0.469648;0.0876252
37.5391;-0.0521545;240.052;0.551061;240;0.469246;0.094853
37.6529;-0.0231934;240.023;0.554681;240;0.469032;0.0914474
37.7634;0.00404358;239.996;0.556883;240;0.46898;0.086892
37.8752;0.0307159;239.969;0.56103;240;0.469077;0.0842737
37.9884;0.0566254;239.943;0.565482;240;0.469325;0.0820012
38.0928;0.079361;239.921;0.563693;240;0.46968;0.0741725
