Airframe: Cessna_CitationX
Kp: 0.1
Ki: 0
Kd: 0
tau: 0.025
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.5
holdSpeed: 240
T: 0.025
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
42.0093;4.49704;235.503;0.499704;240;0.05;0
42.1102;4.50761;235.492;0.500761;240;0.05;0
42.246;4.52179;235.478;0.502179;240;0.05;0
42.3486;4.53247;235.468;0.503247;240;0.05;0
42.4521;4.54314;235.457;0.504314;240;0.05;0
42.559;4.55409;235.446;0.505409;240;0.05;0
42.6601;4.56435;235.436;0.506435;240;0.05;0
42.7927;4.57758;235.422;0.507758;240;0.05;0
42.9263;4.59068;235.409;0.509068;240;0.05;0
43.059;4.60345;235.397;0.510345;240;0.05;0
43.1921;4.61594;235.384;0.511594;240;0.05;0
43.3242;4.62791;235.372;0.512791;240;0.05;0
43.4569;4.63956;235.36;0.513956;240;0.05;0
43.5572;4.6481;235.352;0.51481;240;0.05;0
43.692;4.65909;235.341;0.515909;240;0.05;0
43.7996;4.6676;235.332;0.51676;240;0.05;0
43.904;4.67549;235.325;0.517549;240;0.05;0
44.0089;4.68304;235.317;0.518304;240;0.05;0
44.1149;4.6904;235.31;0.51904;240;0.05;0
44.2203;4.69737;235.303;0.519737;240;0.05;0
44.33;4.70436;235.296;0.520436;240;0.05;0
44.4305;4.71036;235.29;0.521036;240;0.05;0
44.5367;4.71646;235.284;0.521646;240;0.05;0
44.6382;4.7218;235.278;0.52218;240;0.05;0
44.7399;4.72688;235.273;0.522688;240;0.05;0
44.8722;4.73288;235.267;0.523288;240;0.05;0
44.9734;4.73705;235.263;0.523705;240;0.05;0
45.1058;4.74187;235.258;0.524187;240;0.05;0
45.2059;4.74518;235.255;0.524518;240;0.05;0
45.3384;4.74901;235.251;0.524901;240;0.05;0
45.443;4.75159;235.248;0.525159;240;0.05;0
45.5494;4.75403;235.246;0.525403;240;0.05;0
45.6544;4.75598;235.244;0.525598;240;0.05;0
45.7592;4.75739;235.243;0.525739;240;0.05;0
45.8632;4.75861;235.241;0.525861;240;0.05;0
45.9682;4.75941;235.241;0.525941;240;0.05;0
46.0731;4.75987;235.24;0.525987;240;0.05;0
46.1788;4.76001;235.24;0.526001;240;0.05;0
46.2858;4.75999;235.24;0.525999;240;0.05;0
46.3894;4.75951;235.24;0.525951;240;0.05;0
46.4933;4.75859;235.241;0.525859;240;0.05;0
46.5972;4.75743;235.243;0.525743;240;0.05;0
46.7022;4.75598;235.244;0.525598;240;0.05;0
46.8029;4.75436;235.246;0.525436;240;0.05;0
46.9379;4.7518;235.248;0.52518;240;0.05;0
47.0441;4.74934;235.251;0.524934;240;0.05;0
47.1762;4.7462;235.254;0.52462;240;0.05;0
47.3085;4.74265;235.257;0.524265;240;0.05;0
47.4398;4.73875;235.261;0.523875;240;0.05;0
47.5496;4.73511;235.265;0.523511;240;0.05;0
47.6655;4.7309;235.269;0.52309;240;0.05;0
47.7874;4.72638;235.274;0.522638;240;0.05;0
47.8949;4.72212;235.278;0.522212;240;0.05;0
48.0284;4.71683;235.283;0.521683;240;0.05;0
48.1572;4.71161;235.288;0.521161;240;0.05;0
48.2626;4.7072;235.293;0.52072;240;0.05;0
48.3965;4.7014;235.299;0.52014;240;0.05;0
48.5;4.69688;235.303;0.519688;240;0.05;0
48.6042;4.69218;235.308;0.519218;240;0.05;0
48.7075;4.68752;235.312;0.518752;240;0.05;0
