Airframe: Cessna_CitationX
Kp: 0.3
Ki: 0
Kd: 0
tau: 0.025
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.5
holdSpeed: 240
T: 0.025
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
47.2968;1.83379;238.166;0.600136;240;0.05;0
47.4079;1.69308;238.307;0.557925;240;0.05;0
47.545;1.51857;238.481;0.505571;240;0.05;0
47.6821;1.34436;238.656;0.453308;240;0.05;0
47.794;1.20331;238.797;0.410992;240;0.05;0
47.9202;1.04681;238.953;0.364044;240;0.05;0
48.0544;0.884689;239.115;0.315407;240;0.05;0
48.1649;0.755692;239.244;0.276707;240;0.05;0
48.2721;0.63475;239.365;0.240425;240;0.05;0
48.407;0.48999;239.51;0.196997;240;0.05;0
48.5228;0.373459;239.627;0.162038;240;0.05;0
48.6241;0.27771;239.722;0.15;240;0.05;0
48.726;0.188202;239.812;0.15;240;0.05;0
48.8506;0.0879517;239.912;0.15;240;0.05;0
48.9873;-0.00897217;240.009;0.15;240;0.05;0
49.0984;-0.0772705;240.077;0.15;240;0.05;0
49.2328;-0.146881;240.147;0.15;240;0.05;0
49.3677;-0.202301;240.202;0.15;240;0.05;0
49.4824;-0.237946;240.238;0.15;240;0.05;0
49.595;-0.262711;240.263;0.15;240;0.05;0
49.7084;-0.277618;240.278;0.15;240;0.05;0
49.8345;-0.282791;240.283;0.15;240;0.05;0
49.9452;-0.277573;240.278;0.15;240;0.05;0
50.0464;-0.265213;240.265;0.15;240;0.05;0
50.1814;-0.237823;240.238;0.15;240;0.05;0
50.3161;-0.198654;240.199;0.15;240;0.05;0
50.4313;-0.156403;240.156;0.15;240;0.05;0
50.5469;-0.106293;240.106;0.15;240;0.05;0
50.6663;-0.0468445;240.047;0.15;240;0.05;0
50.7669;0.00891113;239.991;0.15;240;0.05;0
50.9033;0.092041;239.908;0.15;240;0.05;0
51.0128;0.164978;239.835;0.15;240;0.05;0
51.1129;0.235855;239.764;0.15;240;0.05;0
51.2244;0.319427;239.681;0.15;240;0.05;0
51.3509;0.419601;239.58;0.17588;240;0.05;0
51.4518;0.503448;239.497;0.201035;240;0.05;0
51.5767;0.611404;239.389;0.233421;240;0.05;0
51.7126;0.734039;239.266;0.270212;240;0.05;0
51.825;0.838837;239.161;0.301651;240;0.05;0
51.951;0.959961;239.04;0.337988;240;0.05;0
52.0761;1.08311;238.917;0.374934;240;0.05;0
52.1816;1.18921;238.811;0.406763;240;0.05;0
52.2975;1.30792;238.692;0.442377;240;0.05;0
52.3987;1.41283;238.587;0.473848;240;0.05;0
52.4993;1.51808;238.482;0.505424;240;0.05;0
52.5995;1.62387;238.376;0.537161;240;0.05;0
52.7312;1.76385;238.236;0.579157;240;0.05;0
52.8583;1.8992;238.101;0.61976;240;0.05;0
52.9662;2.01395;237.986;0.654184;240;0.05;0
53.0716;2.1255;237.874;0.687651;240;0.05;0
53.1992;2.25905;237.741;0.727715;240;0.05;0
53.3118;2.37538;237.625;0.762614;240;0.05;0
53.4352;2.50063;237.499;0.800188;240;0.05;0
53.539;2.60373;237.396;0.831119;240;0.05;0
53.6494;2.71057;237.289;0.863171;240;0.05;0
53.7496;2.80496;237.195;0.891489;240;0.05;0
53.8516;2.89792;237.102;0.9;240;0.05;0
53.977;3.0078;236.992;0.9;240;0.05;0
54.0904;3.10251;236.897;0.9;240;0.05;0
54.2031;3.19186;236.808;0.9;240;0.05;0
54.3036;3.26727;236.733;0.9;240;0.05;0
54.4287;3.35483;236.645;0.9;240;0.05;0
54.5317;3.42145;236.579;0.9;240;0.05;0
54.6317;3.481;236.519;0.9;240;0.05;0
54.7633;3.55144;236.449;0.9;240;0.05;0
54.8882;3.6097;236.39;0.9;240;0.05;0
55.0135;3.65913;236.341;0.9;240;0.05;0
55.1273;3.6962;236.304;0.9;240;0.05;0
55.2427;3.72578;236.274;0.9;240;0.05;0
55.3494;3.74606;236.254;0.9;240;0.05;0
55.464;3.75993;236.24;0.9;240;0.05;0
55.5768;3.76559;236.234;0.9;240;0.05;0
55.6898;3.76334;236.237;0.9;240;0.05;0
55.8013;3.75331;236.247;0.9;240;0.05;0
55.9142;3.73537;236.265;0.9;240;0.05;0
56.0274;3.70952;236.29;0.9;240;0.05;0
56.1514;3.67216;236.328;0.9;240;0.05;0
56.2761;3.6254;236.375;0.9;240;0.05;0
56.3928;3.57303;236.427;0.9;240;0.05;0
56.5168;3.50883;236.491;0.9;240;0.05;0
56.6431;3.43427;236.566;0.9;240;0.05;0
56.7593;3.35773;236.642;0.9;240;0.05;0
56.8675;3.28003;236.72;0.9;240;0.05;0
56.9708;3.20007;236.8;0.9;240;0.05;0
57.0943;3.09724;236.903;0.9;240;0.05;0
57.2188;2.9857;237.014;0.9;240;0.05;0
57.3414;2.86871;237.131;0.9;240;0.05;0
57.4668;2.74164;237.258;0.872491;240;0.05;0
57.5745;2.62677;237.373;0.838031;240;0.05;0
57.6992;2.48793;237.512;0.796379;240;0.05;0
57.8137;2.35518;237.645;0.756554;240;0.05;0
57.9183;2.23007;237.77;0.719022;240;0.05;0
58.0198;2.10559;237.894;0.681677;240;0.05;0
58.1566;1.93428;238.066;0.630284;240;0.05;0
58.2803;1.77652;238.223;0.582956;240;0.05;0
58.3927;1.63203;238.368;0.53961;240;0.05;0
58.4927;1.50317;238.497;0.500952;240;0.05;0
58.6181;1.34216;238.658;0.452649;240;0.05;0
58.7384;1.18906;238.811;0.406717;240;0.05;0
58.874;1.01964;238.98;0.355891;240;0.05;0
58.988;0.880829;239.119;0.314249;240;0.05;0
