Airframe: C90B
Kp: 0.17
Ki: 0.1
Kd: 0.06
tau: 0.008
limMin: 0.05
limMax: 0.765
intLimMin: 0.05
intLimMax: 0.555
holdSpeed: 175
T: 0.05
setpoint: 175
t;error;speed;out;setpoint;Int;Diff
28.7954;7.46718;182.533;0.765;190;0.555;-0.285124
28.9116;7.31775;182.682;0.765;190;0.555;-0.282321
29.0251;7.17273;182.827;0.765;190;0.555;-0.275145
29.1396;7.02713;182.973;0.765;190;0.555;-0.273112
29.2544;6.88219;183.118;0.765;190;0.555;-0.272071
29.3701;6.7365;183.264;0.765;190;0.555;-0.272697
29.4839;6.59428;183.406;0.765;190;0.555;-0.26787
29.5977;6.45261;183.547;0.765;190;0.555;-0.266329
29.7117;6.31131;183.689;0.765;190;0.555;-0.265405
29.8259;6.16992;183.83;0.765;190;0.555;-0.264875
29.9414;6.02786;183.972;0.765;190;0.555;-0.265701
30.0554;5.88844;184.112;0.765;190;0.555;-0.263124
30.1694;5.74933;184.251;0.765;190;0.555;-0.261245
30.2881;5.6049;184.395;0.765;190;0.555;-0.268888
30.3999;5.46927;184.531;0.765;190;0.555;-0.259638
30.5266;5.31624;184.684;0.765;190;0.555;-0.276157
30.646;5.17255;184.827;0.765;190;0.555;-0.266616
30.7583;5.03778;184.962;0.765;190;0.555;-0.257461
30.8745;4.89886;185.101;0.765;190;0.555;-0.258053
30.9839;4.76857;185.231;0.765;190;0.555;-0.248287
31.0928;4.63931;185.361;0.765;190;0.555;-0.242988
31.2046;4.50697;185.493;0.765;190;0.555;-0.24751
31.3167;4.37494;185.625;0.765;190;0.555;-0.247688
31.428;4.24397;185.756;0.765;190;0.555;-0.246708
31.5386;4.11436;185.886;0.765;190;0.555;-0.24304
31.6475;3.98717;186.013;0.765;190;0.555;-0.239301
31.7542;3.86292;186.137;0.765;190;0.555;-0.235353
31.8621;3.73756;186.262;0.765;190;0.555;-0.235251
31.9709;3.61157;186.388;0.765;190;0.555;-0.237548
32.0774;3.48868;186.511;0.765;190;0.555;-0.232618
32.1887;3.36098;186.639;0.765;190;0.555;-0.237614
32.3145;3.21677;186.783;0.765;190;0.555;-0.261821
32.4294;3.08553;186.914;0.765;190;0.555;-0.251876
32.5474;2.95168;187.048;0.765;190;0.555;-0.251511
32.6616;2.82228;187.178;0.765;190;0.555;-0.243872
32.7712;2.69878;187.301;0.765;190;0.555;-0.235015
32.8801;2.57622;187.424;0.761476;190;0.555;-0.231481
32.989;2.45422;187.546;0.742424;190;0.555;-0.229794
33.0957;2.33482;187.665;0.726061;190;0.555;-0.225859
33.2026;2.21561;187.784;0.708064;190;0.555;-0.223589
33.311;2.09499;187.905;0.686114;190;0.555;-0.225033
33.4209;1.97359;188.026;0.664933;190;0.555;-0.225577
33.5288;1.85516;188.145;0.647079;190;0.555;-0.223299
33.6365;1.73883;188.261;0.630481;190;0.555;-0.22012
33.7432;1.62537;188.375;0.616633;190;0.555;-0.214679
33.8499;1.51474;188.485;0.603123;190;0.555;-0.209383
33.957;1.4071;188.593;0.589916;190;0.555;-0.204291
34.0688;1.29909;188.701;0.572604;190;0.555;-0.203241
34.1819;1.19502;188.805;0.561516;190;0.555;-0.196638
34.2954;1.09654;188.903;0.553646;190;0.555;-0.187766
34.4089;1.00478;188.995;0.549057;190;0.555;-0.176755
34.5249;0.918274;189.082;0.545287;190;0.555;-0.165819
34.6431;0.838318;189.162;0.541933;190;0.555;-0.155581
34.7505;0.7733;189.227;0.555185;190;0.555;-0.131276
34.8579;0.715378;189.285;0.56204;190;0.555;-0.114574
34.9675;0.663666;189.336;0.566713;190;0.555;-0.101111
35.0757;0.619843;189.38;0.573137;190;0.555;-0.087236
35.1882;0.581528;189.418;0.577945;190;0.555;-0.0759145
35.3015;0.550125;189.45;0.584931;190;0.555;-0.06359
35.4141;0.525452;189.475;0.593309;190;0.555;-0.0510176
35.5327;0.505859;189.494;0.599868;190;0.555;-0.0411284
35.6409;0.492966;189.507;0.61005;190;0.555;-0.0287539
35.7517;0.484039;189.516;0.617089;190;0.555;-0.0201981
35.8677;0.478729;189.521;0.623464;190;0.555;-0.0129205
35.9736;0.476654;189.523;0.629757;190;0.555;-0.00627372
36.0852;0.476624;189.523;0.634252;190;0.555;-0.00177448
36.1953;0.478195;189.522;0.637913;190;0.555;0.00161995
36.3035;0.480515;189.519;0.640323;190;0.555;0.00363507
36.4121;0.483215;189.517;0.641792;190;0.555;0.00464542
36.5298;0.485809;189.514;0.642268;190;0.555;0.00468086
36.6472;0.487457;189.513;0.641363;190;0.555;0.00349533
36.7588;0.487808;189.512;0.639307;190;0.555;0.00137956
36.8728;0.486526;189.513;0.636346;190;0.555;-0.00136316
36.9883;0.483185;189.517;0.632258;190;0.555;-0.0048832
37.1008;0.477753;189.522;0.627492;190;0.555;-0.00872565
37.2314;0.468643;189.531;0.620717;190;0.555;-0.0139524
37.3613;0.456558;189.543;0.613538;190;0.555;-0.0190771
37.4714;0.444138;189.556;0.608344;190;0.555;-0.0221589
37.5815;0.429794;189.57;0.602297;190;0.555;-0.0257683
37.7002;0.412384;189.588;0.594653;190;0.555;-0.0304524
37.8103;0.394714;189.605;0.589503;190;0.555;-0.0325987
37.9199;0.376038;189.624;0.584377;190;0.555;-0.0345495
38.0356;0.355347;189.645;0.577863;190;0.555;-0.0375463
38.1533;0.333832;189.666;0.572495;190;0.555;-0.0392565
38.2676;0.312653;189.687;0.568698;190;0.555;-0.0394527
38.3821;0.291595;189.708;0.564974;190;0.555;-0.0395968
38.4946;0.271362;189.729;0.562737;190;0.555;-0.0383951
38.6064;0.25209;189.748;0.561171;190;0.555;-0.0366849
38.7263;0.232712;189.767;0.558662;190;0.555;-0.0358992
38.8342;0.216431;189.784;0.559773;190;0.555;-0.03202
38.9419;0.20163;189.798;0.56053;190;0.555;-0.028747
39.0496;0.188202;189.812;0.560899;190;0.555;-0.0260956
39.158;0.176147;189.824;0.561353;190;0.555;-0.0235918
39.2651;0.165848;189.834;0.562774;190;0.555;-0.0204204
39.374;0.157028;189.843;0.564057;190;0.555;-0.017638
39.4807;0.149979;189.85;0.566156;190;0.555;-0.0143402
39.5891;0.144302;189.856;0.567953;190;0.555;-0.0115783
39.698;0.14006;189.86;0.569972;190;0.555;-0.00883835
39.8054;0.137131;189.863;0.571985;190;0.555;-0.00632741
39.9136;0.135391;189.865;0.573949;190;0.555;-0.00406746
40.0208;0.134583;189.865;0.57574;190;0.555;-0.0021393
40.1279;0.134674;189.865;0.577522;190;0.555;-0.000372508
40.2351;0.135391;189.865;0.578943;190;0.555;0.000926702
40.3428;0.136642;189.863;0.580218;190;0.555;0.00198907
40.4519;0.13826;189.862;0.581262;190;0.555;0.00275827
40.5637;0.140076;189.86;0.582097;190;0.555;0.00328419
40.6768;0.142059;189.858;0.582679;190;0.555;0.00352906
40.7917;0.143814;189.856;0.582758;190;0.555;0.00330942
40.8989;0.145203;189.855;0.582464;190;0.555;0.00277947
41.0061;0.146255;189.854;0.582055;190;0.555;0.00219158
41.1143;0.146896;189.853;0.581454;190;0.555;0.00148206
41.2263;0.146759;189.853;0.58018;190;0.555;0.000230797
41.3391;0.146286;189.854;0.579257;190;0.555;-0.00061158
41.4539;0.145004;189.855;0.577742;190;0.555;-0.00190863
41.5637;0.143036;189.857;0.576117;190;0.555;-0.00319891
41.6707;0.140564;189.859;0.574611;190;0.555;-0.00428477
41.78;0.137375;189.863;0.572793;190;0.555;-0.00556037
41.8943;0.133438;189.867;0.570824;190;0.555;-0.00686019
42.0078;0.128922;189.871;0.568897;190;0.555;-0.0080196
42.1213;0.123886;189.876;0.567023;190;0.555;-0.00903782
42.2349;0.118408;189.882;0.565239;190;0.555;-0.00988997
42.3484;0.112732;189.887;0.563736;190;0.555;-0.0104286
42.4631;0.106705;189.893;0.56211;190;0.555;-0.0110293
42.584;0.10022;189.9;0.560308;190;0.555;-0.0117294
42.6953;0.0942535;189.906;0.559654;190;0.555;-0.0113689
42.8101;0.0883942;189.912;0.55893;190;0.555;-0.0110969
42.9189;0.082901;189.917;0.558593;190;0.555;-0.0105006
43.0283;0.0776062;189.922;0.558159;190;0.555;-0.0100338
43.1382;0.0727234;189.927;0.557966;190;0.555;-0.00939733
43.2485;0.0683136;189.932;0.557998;190;0.555;-0.00861581
43.3577;0.0644073;189.936;0.558262;190;0.555;-0.00768758
