Airframe: C90B
Kp: 0.135
Ki: 0.055181
Kd: 0
tau: 0.025
limMin: 0.25
limMax: 0.765
intLimMin: 0.25
intLimMax: 0.5
holdSpeed: 180
T: 0.025
setpoint: 180
t;error;speed;out;setpoint
44.1787;0.971878;179.028;0.631204;180
44.2981;0.888504;179.111;0.619948;180
44.4194;0.803787;179.196;0.608511;180
44.5461;0.716629;179.283;0.596745;180
44.667;0.635483;179.365;0.58579;180
44.7852;0.558762;179.441;0.575433;180
44.9104;0.481186;179.519;0.56496;180
45.0366;0.406631;179.593;0.554895;180
45.1516;0.344467;179.656;0.546503;180
45.259;0.290756;179.709;0.539252;180
45.3621;0.243759;179.756;0.532907;180
45.4634;0.201736;179.798;0.527234;180
45.5652;0.164154;179.836;0.522161;180
45.6714;0.130096;179.87;0.517563;180
45.7871;0.098999;179.901;0.513365;180
45.9141;0.0723419;179.928;0.509766;180
46.0435;0.0531464;179.947;0.507175;180
46.1716;0.0421448;179.958;0.50569;180
46.2866;0.0387726;179.961;0.505234;180
46.4148;0.0422821;179.958;0.505708;180
46.5278;0.0513916;179.949;0.506938;180
46.6606;0.0691071;179.931;0.509329;180
46.7673;0.0883026;179.912;0.511921;180
46.895;0.116974;179.883;0.515791;180
47.0132;0.148468;179.852;0.520043;180
47.134;0.185226;179.815;0.525006;180
47.2366;0.219788;179.78;0.529671;180
47.3557;0.263138;179.737;0.535524;180
47.4836;0.312836;179.687;0.542233;180
47.6023;0.361404;179.639;0.54879;180
47.7166;0.409851;179.59;0.55533;180
47.8308;0.459534;179.54;0.562037;180
47.9321;0.504227;179.496;0.568071;180
48.0342;0.549469;179.451;0.574178;180
48.1543;0.602295;179.398;0.58131;180
48.2771;0.655609;179.344;0.588507;180
48.3853;0.701431;179.299;0.594693;180
48.4868;0.743134;179.257;0.600323;180
48.5886;0.783463;179.217;0.605767;180
48.6914;0.822113;179.178;0.610985;180
48.8137;0.865143;179.135;0.616794;180
48.9426;0.906448;179.094;0.622371;180
49.0671;0.942032;179.058;0.627174;180
49.1807;0.970291;179.03;0.630989;180
49.3027;0.996033;179.004;0.634464;180
49.4292;1.01732;178.983;0.637338;180
49.5581;1.03336;178.967;0.639503;180
49.6858;1.04333;178.957;0.64085;180
49.8081;1.04745;178.953;0.641406;180
49.9363;1.04631;178.954;0.641252;180
50.0381;1.04114;178.959;0.640554;180
50.1472;1.03181;178.968;0.639295;180
50.2566;1.01846;178.982;0.637493;180
50.3596;1.00235;178.998;0.635317;180
50.4604;0.98349;179.017;0.632771;180
50.5696;0.959976;179.04;0.629597;180
50.6838;0.931778;179.068;0.62579;180
50.8081;0.897675;179.102;0.621186;180
50.9241;0.86264;179.137;0.616456;180
51.0378;0.826019;179.174;0.611513;180
51.166;0.782257;179.218;0.605605;180
51.2886;0.738373;179.262;0.59968;180
51.4033;0.695892;179.304;0.593945;180
51.5042;0.657898;179.342;0.588816;180
51.6069;0.618622;179.381;0.583514;180
51.7092;0.5793;179.421;0.578205;180
51.8306;0.532745;179.467;0.571921;180
51.9312;0.494507;179.505;0.566758;180
52.032;0.456741;179.543;0.56166;180
52.135;0.418976;179.581;0.556562;180
52.2568;0.375732;179.624;0.550724;180
52.384;0.332489;179.668;0.544886;180
52.5054;0.293549;179.706;0.539629;180
52.6221;0.258286;179.742;0.534869;180
52.7258;0.228958;179.771;0.530909;180
52.8547;0.195496;179.805;0.526392;180
52.9705;0.168594;179.831;0.52276;180
53.0835;0.144867;179.855;0.519557;180
53.2129;0.121552;179.878;0.516409;180
53.3167;0.105759;179.894;0.514277;180
53.4182;0.0926208;179.907;0.512504;180
53.519;0.0819855;179.918;0.511068;180
53.6206;0.0737457;179.926;0.509956;180
53.7307;0.0675659;179.932;0.509121;180
53.8577;0.0640717;179.936;0.50865;180
53.9841;0.0640411;179.936;0.508646;180
54.0979;0.0669861;179.933;0.509043;180
54.2014;0.0720825;179.928;0.509731;180
54.3127;0.0798798;179.92;0.510784;180
54.4141;0.0889587;179.911;0.512009;180
54.5234;0.100861;179.899;0.513616;180
54.6265;0.113785;179.886;0.515361;180
54.7351;0.128983;179.871;0.517413;180
54.8372;0.14473;179.855;0.519539;180
54.9385;0.161667;179.838;0.521825;180
55.0564;0.182755;179.817;0.524672;180
55.1572;0.201782;179.798;0.527241;180
55.2659;0.22316;179.777;0.530127;180
55.3928;0.248947;179.751;0.533608;180
55.5134;0.274033;179.726;0.536994;180
55.623;0.297089;179.703;0.540107;180
55.7268;0.319183;179.681;0.54309;180
55.845;0.344116;179.656;0.546456;180
55.9563;0.367172;179.633;0.549568;180
56.0681;0.390015;179.61;0.552652;180
56.1802;0.412064;179.588;0.555629;180
56.292;0.433395;179.567;0.558508;180
56.4041;0.453659;179.546;0.561244;180
56.5161;0.472809;179.527;0.563829;180
56.6274;0.490662;179.509;0.566239;180
56.738;0.506821;179.493;0.568421;180
56.8489;0.521606;179.478;0.570417;180
56.9583;0.534485;179.466;0.572155;180
57.071;0.545929;179.454;0.5737;180
57.1833;0.555435;179.445;0.574984;180
57.2961;0.563126;179.437;0.576022;180
57.4058;0.568695;179.431;0.576774;180
57.5251;0.572662;179.427;0.577309;180
57.646;0.574402;179.426;0.577544;180
57.7566;0.573929;179.426;0.57748;180
57.8677;0.571823;179.428;0.577196;180
57.9785;0.567719;179.432;0.576642;180
58.0896;0.561981;179.438;0.575867;180
58.1997;0.554535;179.445;0.574862;180
58.3103;0.545532;179.454;0.573647;180
58.4214;0.535004;179.465;0.572226;180
58.5325;0.523285;179.477;0.570643;180
58.6436;0.51033;179.49;0.568895;180
58.7537;0.496277;179.504;0.566997;180
58.8633;0.481323;179.519;0.564979;180
58.9729;0.465607;179.534;0.562857;180
59.0837;0.44928;179.551;0.560653;180
59.1963;0.43219;179.568;0.558346;180
59.3079;0.414917;179.585;0.556014;180
59.4182;0.397629;179.602;0.55368;180
59.5278;0.380417;179.62;0.551356;180
59.6396;0.363022;179.637;0.549008;180
59.7498;0.346268;179.654;0.546746;180
59.8608;0.329651;179.67;0.544503;180
59.9702;0.313904;179.686;0.542377;180
60.0808;0.298767;179.701;0.540334;180
60.1919;0.284378;179.716;0.538391;180
60.3032;0.270767;179.729;0.536554;180
60.415;0.258072;179.742;0.53484;180
60.5256;0.246704;179.753;0.533305;180
60.636;0.236603;179.763;0.531941;180
60.7485;0.227585;179.772;0.530724;180
60.8599;0.220001;179.78;0.5297;180
60.9712;0.213974;179.786;0.528886;180
61.0854;0.209167;179.791;0.528238;180
61.2065;0.205551;179.794;0.527749;180
61.3181;0.203491;179.797;0.527471;180
61.4292;0.202942;179.797;0.527397;180
61.541;0.203598;179.796;0.527486;180
61.6514;0.205673;179.794;0.527766;180
61.7627;0.209;179.791;0.528215;180
61.873;0.213348;179.787;0.528802;180
61.9851;0.219238;179.781;0.529597;180
62.0959;0.225937;179.774;0.530501;180
62.2083;0.233917;179.766;0.531579;180
62.3174;0.242355;179.758;0.532718;180
62.4285;0.25206;179.748;0.534028;180
62.5415;0.26265;179.737;0.535458;180
62.6567;0.274063;179.726;0.536999;180
62.762;0.28508;179.715;0.538486;180
62.8733;0.297134;179.703;0.540113;180
62.9827;0.309509;179.69;0.541784;180
63.0938;0.322296;179.678;0.54351;180
63.208;0.335739;179.664;0.545325;180
63.3193;0.348846;179.651;0.547094;180
63.4309;0.362259;179.638;0.548905;180
63.5425;0.375549;179.624;0.550699;180
63.6533;0.388687;179.611;0.552473;180
63.7651;0.401703;179.598;0.55423;180
63.8765;0.414627;179.585;0.555975;180
63.988;0.426956;179.573;0.557639;180
64.1003;0.439087;179.561;0.559277;180
64.2126;0.450729;179.549;0.560848;180
64.322;0.461411;179.539;0.56229;180
64.4324;0.471634;179.528;0.563671;180
64.5447;0.481445;179.519;0.564995;180
64.6548;0.490524;179.509;0.566221;180
64.7646;0.498596;179.501;0.567311;180
